name,selected,shared.name,symbol,moduleColor,Abs.GS.flux.,MM.darkred,node_type,source
AN6632,false,AN6632,AN6632,green,0.1710962,0.3584192,Target,NA
AN6633,false,AN6633,AN6633,turquoise,0.5562064,-0.535677,Target,NA
AN6634,false,AN6634,AN6634,green,0.3436449,-0.2503632,Target,NA
AN6635,false,AN6635,yA,red,0.4711929,-0.6643695,Target,NA
AN6636,false,AN6636,AN6636,darkgreen,0.1549185,0.4131117,Target,NA
AN6638,false,AN6638,dmtA,NA,NA,NA,NA,NA
AN6639,false,AN6639,mcdB,cyan,0.368765,-0.6497502,Target,NA
AN6640,false,AN6640,AN6640,darkorange,0.1846816,-0.5342572,Target,NA
AN6641,false,AN6641,AN6641,blue,0.360224774,0.04718098,Target,NA
AN6642,false,AN6642,enaA,steelblue,0.1743148,0.1001838,Target,NA
AN6643,false,AN6643,bioB,steelblue,0.2722589,-0.5599037,Target,NA
AN6644,false,AN6644,biA,darkolivegreen,0.4280874,-0.3282128,Target,NA
AN6645,false,AN6645,bioF,darkgreen,0.2687269,-0.1311863,Target,NA
AN6646,false,AN6646,AN6646,NA,NA,NA,NA,NA
AN6647,false,AN6647,AN6647,NA,NA,NA,NA,NA
AN6648,false,AN6648,AN6648,NA,NA,NA,NA,NA
AN6649,false,AN6649,fatC,NA,NA,NA,NA,NA
AN6650,false,AN6650,mcsA,greenyellow,0.283761,0.3355465,Target,NA
AN6651,false,AN6651,AN6651,darkturquoise,0.008146528,0.2268511,Target,NA
AN6652,false,AN6652,bglE,turquoise,0.2798013,-0.1618389,Target,NA
AN6653,false,AN6653,acuE,turquoise,0.4071185,-0.1841168,Target,NA
AN6654,false,AN6654,AN6654,black,0.106612673,-0.476628559,Target,NA
AN6655,false,AN6655,gudC,steelblue,0.01160216,-0.299594,Target,NA
AN6656,false,AN6656,pgaD,NA,NA,NA,NA,NA
AN6657,false,AN6657,AN6657,darkgreen,0.1184013,0.4552815,Target,NA
AN6658,false,AN6658,AN6658,NA,NA,NA,NA,NA
AN6659,false,AN6659,AN6659,red,0.52592,-0.8178296,Target,NA
AN6661,false,AN6661,AN6661,NA,NA,NA,NA,NA
AN6663,false,AN6663,AN6663,NA,NA,NA,NA,NA
AN6664,false,AN6664,AN6664,NA,NA,NA,NA,NA
AN6666,false,AN6666,AN6666,NA,NA,NA,NA,NA
AN6667,false,AN6667,AN6667,brown,0.318202,0.1161663,Transcription factor,Extebeste et al. 2021
AN6668,false,AN6668,AN6668,NA,NA,NA,NA,NA
AN6669,false,AN6669,mstC,blue,0.477157994,0.509670427,Target,NA
AN6670,false,AN6670,AN6670,NA,NA,NA,NA,NA
AN6672,false,AN6672,AN6672,NA,NA,NA,NA,NA
AN6673,false,AN6673,afcB,NA,NA,NA,NA,NA
AN6674,false,AN6674,AN6674,blue,0.561263216,0.526736648,Target,NA
AN6675,false,AN6675,AN6675,white,0.4524231,0.6637309,Target,NA
AN6676,false,AN6676,AN6676,turquoise,0.3628502,-0.160401,Target,NA
AN6677,false,AN6677,AN6677,red,0.1910253,-0.4658466,Target,NA
AN6678,false,AN6678,AN6678,darkred,0.3544607,0.6385401,Target,NA
AN6679,false,AN6679,AN6679,green,0.05695408,0.2207946,Target,NA
AN6680,false,AN6680,gprM,blue,0.362004819,0.451730326,GPCR,Lafon et al. 2006 Fungal Genetics & Biology
AN6681,false,AN6681,AN6681,turquoise,0.5318372,-0.4770623,Target,NA
AN6682,false,AN6682,AN6682,darkorange,0.1717557,-0.4264575,Target,NA
AN6683,false,AN6683,AN6683,NA,NA,NA,NA,NA
AN6684,false,AN6684,AN6684,blue,0.404513502,0.2736385,Transcription factor,Extebeste et al. 2021
AN6685,false,AN6685,AN6685,darkmagenta,0.4684868,0.5936676,Target,NA
AN6686,false,AN6686,AN6686,blue,0.548038031,0.42917377,Target,NA
AN6687,false,AN6687,pob3,green,0.1537933,0.01130502,Target,NA
AN6688,false,AN6688,aspB,darkmagenta,0.5351364,0.7765756,Target,NA
AN6689,false,AN6689,AN6689,saddlebrown,0.0845681,0.1656757,Target,NA
AN6690,false,AN6690,AN6690,darkturquoise,0.04590685,0.2641158,Target,NA
AN6691,false,AN6691,AN6691,blue,0.1398489,0.1786591,Target,NA
AN6692,false,AN6692,AN6692,turquoise,0.1042373,-0.2418336,Target,NA
AN6693,false,AN6693,AN6693,greenyellow,0.1225588,-0.0282339,Target,NA
AN6694,false,AN6694,ctf18,brown,0.4894759,0.3069192,Target,NA
AN6695,false,AN6695,nmdA,brown,0.08763305,-0.1044551,Target,NA
AN6696,false,AN6696,AN6696,blue,0.386387269,0.167399997,Target,NA
AN6697,false,AN6697,sunA,darkgreen,0.03498195,0.2848409,Target,NA
AN6698,false,AN6698,AN6698,green,0.01542266,0.1449537,Target,NA
AN6699,false,AN6699,AN6699,cyan,0.3448709,-0.5795581,Target,NA
AN6700,false,AN6700,AN6700,purple,0.08420933,0.2810521,Target,NA
AN6701,false,AN6701,AN6701,turquoise,0.2799977,-0.2585676,Target,NA
AN6702,false,AN6702,bst1,blue,0.480684187,0.591116466,Target,NA
AN6703,false,AN6703,jenB,black,0.102165558,-0.465948906,Target,NA
AN6704,false,AN6704,AN6704,turquoise,0.2506831,-0.3052208,Target,NA
AN6705,false,AN6705,AN6705,greenyellow,0.2345845,0.4288182,Target,NA
AN6706,false,AN6706,AN6706,steelblue,0.03349901,-0.3025446,Target,NA
AN6707,false,AN6707,AN6707,darkorange,0.06852692,-0.2983098,Target,NA
AN6708,false,AN6708,pdhA,saddlebrown,0.4298245,-0.2107951,Target,NA
AN6709,false,AN6709,hypB,darkred,0.2292302,0.505091,Target,NA
AN6710,false,AN6710,AN6710,steelblue,0.1448001,0.06893327,Target,NA
AN6711,false,AN6711,prs1,purple,0.1408883,-0.008148389,Target,NA
AN6712,false,AN6712,pldA,turquoise,0.5211808,-0.3961962,Target,NA
AN6713,false,AN6713,AN6713,turquoise,0.4887652,-0.4554382,Target,NA
AN6714,false,AN6714,AN6714,purple,0.04887907,0.1418627,Target,NA
AN6715,false,AN6715,AN6715,blue,0.370958014,0.350291242,Transcription factor,Extebeste et al. 2021
AN6716,false,AN6716,AN6716,turquoise,0.1474727,-0.1367203,Target,NA
AN6717,false,AN6717,mdhA,saddlebrown,0.488283,-0.3499804,Target,NA
AN6718,false,AN6718,AN6718,greenyellow,0.01592393,0.1904174,Target,NA
AN6719,false,AN6719,AN6719,NA,NA,NA,NA,NA
AN6721,false,AN6721,AN6721,darkturquoise,0.05349566,0.4087127,Target,NA
AN6723,false,AN6723,dhbD,NA,NA,NA,NA,NA
AN6724,false,AN6724,AN6724,turquoise,0.04343033,-0.1533782,Target,NA
AN6725,false,AN6725,AN6725,red,0.3580745,-0.3927404,Target,NA
AN6726,false,AN6726,AN6726,cyan,0.5685784,-0.8683138,Target,NA
AN6727,false,AN6727,AN6727,darkmagenta,0.454487,0.5293084,Target,NA
AN6728,false,AN6728,AN6728,blue,0.361053082,0.224858306,Target,NA
AN6729,false,AN6729,AN6729,darkorange,0.09864465,-0.2339233,Target,NA
AN6730,false,AN6730,uapC,darkgreen,0.2873048,0.4857566,Target,NA
AN6731,false,AN6731,sdeA,darkturquoise,0.06896057,0.3591579,Target,NA
AN6732,false,AN6732,AN6732,royalblue,0.5698964,0.7958061,Target,NA
AN6733,false,AN6733,AN6733,darkgreen,0.2713816,0.5821694,Transcription factor,Extebeste et al. 2021
AN6734,false,AN6734,kapF,brown,0.0985465,-0.2245591,Target,NA
AN6735,false,AN6735,AN6735,red,0.3470128,-0.7478194,Target,NA
AN6736,false,AN6736,rot1,darkgreen,0.1569935,0.4442131,Target,NA
AN6737,false,AN6737,AN6737,steelblue,0.2256987,-0.3943999,Target,NA
AN6738,false,AN6738,nup170,blue,0.418939692,0.431300858,Target,NA
AN6739,false,AN6739,AN6739,darkred,0.6121703,0.8602145,Target,NA
AN6740,false,AN6740,AN6740,darkgreen,0.2013209,0.4539656,Target,NA
AN6741,false,AN6741,AN6741,red,0.5096652,-0.7015653,Target,NA
AN6742,false,AN6742,AN6742,NA,NA,NA,NA,NA
AN6744,false,AN6744,AN6744,NA,NA,NA,NA,NA
AN6745,false,AN6745,AN6745,NA,NA,NA,NA,NA
AN6746,false,AN6746,AN6746,NA,NA,NA,NA,NA
AN6747,false,AN6747,AN6747,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN6748,false,AN6748,plyG,NA,NA,NA,NA,NA
AN6749,false,AN6749,llmF,black,0.087255016,0.140389176,Target,NA
AN6750,false,AN6750,AN6750,darkgreen,0.02718903,0.2402437,Target,NA
AN6751,false,AN6751,AN6751,NA,NA,NA,NA,NA
AN6752,false,AN6752,aoxA,greenyellow,0.1089619,0.101469,Target,NA
AN6753,false,AN6753,AN6753,red,0.4156614,-0.7583512,Target,NA
AN6754,false,AN6754,AN6754,darkmagenta,0.4532938,0.5171465,Target,NA
AN6755,false,AN6755,AN6755,NA,NA,NA,NA,NA
AN6756,false,AN6756,AN6756,NA,NA,NA,NA,NA
AN6757,false,AN6757,AN6757,darkred,0.5469301,0.6085019,Target,NA
AN6758,false,AN6758,ffkJ,darkred,0.4071074,0.7198619,Kinase,De Souza et al. 2013 PLoS One
AN6759,false,AN6759,AN6759,turquoise,0.1383322,0.118963,Transcription factor,Extebeste et al. 2021
AN6760,false,AN6760,AN6760,NA,NA,NA,NA,NA
AN6761,false,AN6761,AN6761,NA,NA,NA,NA,NA
AN6762,false,AN6762,AN6762,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN6763,false,AN6763,AN6763,black,0.182023996,-0.168436012,Target,NA
AN6764,false,AN6764,AN6764,NA,NA,NA,NA,NA
AN6765,false,AN6765,aoxB,NA,NA,NA,NA,NA
AN6766,false,AN6766,AN6766,NA,NA,NA,NA,NA
AN6767,false,AN6767,AN6767,NA,NA,NA,NA,NA
AN6768,false,AN6768,ffkI,brown,0.284872,0.210748,Kinase,De Souza et al. 2013 PLoS One
AN6769,false,AN6769,AN6769,NA,NA,NA,NA,NA
AN6770,false,AN6770,AN6770,NA,NA,NA,NA,NA
AN6771,false,AN6771,AN6771,NA,NA,NA,NA,NA
AN6772,false,AN6772,AN6772,NA,NA,NA,NA,NA
AN6774,false,AN6774,AN6774,darkturquoise,0.002606636,0.3733848,Target,NA
AN6775,false,AN6775,aatB,darkred,0.4639007,0.5507693,Target,NA
AN6776,false,AN6776,AN6776,NA,NA,NA,NA,NA
AN6777,false,AN6777,AN6777,NA,NA,NA,NA,NA
AN6778,false,AN6778,AN6778,purple,0.2439135,0.3699261,Target,NA
AN6779,false,AN6779,AN6779,royalblue,0.4236429,0.7784983,Target,NA
AN6780,false,AN6780,AN6780,darkturquoise,0.4225453,-0.269707,Target,NA
AN6782,false,AN6782,AN6782,NA,NA,NA,NA,NA
AN6783,false,AN6783,AN6783,darkmagenta,0.5000679,0.5191885,Target,NA
AN6784,false,AN6784,xptA,NA,NA,NA,NA,NA
AN6785,false,AN6785,AN6785,white,0.3853498,0.3740873,Target,NA
AN6786,false,AN6786,AN6786,darkgreen,0.2556058,0.4510115,Target,NA
AN6787,false,AN6787,CYP682C1,darkgreen,0.3331217,0.4620036,Target,NA
AN6788,false,AN6788,AN6788,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN6789,false,AN6789,AN6789,violet,0.1042861,0.06069838,Target,NA
AN6790,false,AN6790,AN6790,greenyellow,0.4660722,0.5223845,Transcription factor,Extebeste et al. 2021
AN6791,false,AN6791,AN6791,darkturquoise,0.09206949,0.5075857,Target,NA
AN6792,false,AN6792,gfdB,turquoise,0.4392554,-0.2610485,Target,NA
AN6793,false,AN6793,AN6793,turquoise,0.0167237,-0.03045037,Target,NA
AN6794,false,AN6794,AN6794,steelblue,0.05058477,-0.2510844,Target,NA
AN6795,false,AN6795,AN6795,darkred,0.3371906,0.4478536,Target,NA
AN6796,false,AN6796,AN6796,red,0.4983959,-0.8625438,Target,NA
AN6797,false,AN6797,AN6797,NA,NA,NA,NA,NA
AN6798,false,AN6798,AN6798,cyan,0.447803,-0.6364265,Target,NA
AN6801,false,AN6801,AN6801,turquoise,0.4611951,-0.5417833,Target,NA
AN6802,false,AN6802,AN6802,NA,NA,NA,NA,NA
AN6803,false,AN6803,AN6803,NA,NA,NA,NA,NA
AN6804,false,AN6804,AN6804,royalblue,0.1045404,0.5220359,Target,NA
AN6805,false,AN6805,AN6805,turquoise,0.02106761,-0.07427344,Target,NA
AN6806,false,AN6806,AN6806,NA,NA,NA,NA,NA
AN6808,false,AN6808,AN6808,NA,NA,NA,NA,NA
AN6809,false,AN6809,AN6809,NA,NA,NA,NA,NA
AN6811,false,AN6811,AN6811,NA,NA,NA,NA,NA
AN6812,false,AN6812,AN6812,NA,NA,NA,NA,NA
AN6813,false,AN6813,AN6813,NA,NA,NA,NA,NA
AN6814,false,AN6814,AN6814,red,0.1157853,-0.3436827,Target,NA
AN6815,false,AN6815,AN6815,black,0.221343144,-0.386910057,Target,NA
AN6816,false,AN6816,fbx2,turquoise,0.385028,-0.3975046,Target,NA
AN6817,false,AN6817,AN6817,red,0.5301562,-0.7732027,Target,NA
AN6818,false,AN6818,AN6818,NA,NA,NA,NA,NA
AN6819,false,AN6819,AN6819,royalblue,0.3915683,0.6632934,Target,NA
AN6820,false,AN6820,hk-8-3,turquoise,0.5099076,-0.4078359,Kinase,De Souza et al. 2013 PLoS One
AN6821,false,AN6821,AN6821,darkgreen,0.2544063,-0.01015297,Target,NA
AN6822,false,AN6822,AN6822,purple,0.08152692,0.3541772,Target,NA
AN6823,false,AN6823,AN6823,turquoise,0.1146435,-0.3194215,Target,NA
AN6824,false,AN6824,AN6824,turquoise,0.3931438,-0.1813395,Target,NA
AN6825,false,AN6825,AN6825,darkorange,0.296537,-0.0364131,Target,NA
AN6826,false,AN6826,AN6826,darkmagenta,0.4074399,0.4035188,Target,NA
AN6827,false,AN6827,AN6827,darkorange,0.2054213,-0.3569526,Target,NA
AN6828,false,AN6828,AN6828,blue,0.449233633,0.517909629,Target,NA
AN6829,false,AN6829,AN6829,NA,NA,NA,NA,NA
AN6831,false,AN6831,AN6831,darkgrey,0.4390491,-0.4897197,Target,NA
AN6832,false,AN6832,AN6832,turquoise,0.1800344,0.05822848,Transcription factor,Extebeste et al. 2021
AN6833,false,AN6833,AN6833,NA,NA,NA,NA,NA
AN6834,false,AN6834,AN6834,turquoise,0.4284261,-0.2925643,Target,NA
AN6835,false,AN6835,CYP505A8,darkturquoise,0.1357802,0.2658206,Target,NA
AN6836,false,AN6836,AN6836,darkgrey,0.4750903,-0.5918785,Target,NA
AN6837,false,AN6837,AN6837,darkgreen,0.08226263,0.003157383,Transcription factor,Extebeste et al. 2021
AN6838,false,AN6838,tubC,royalblue,0.1522928,0.6772712,Target,NA
AN6839,false,AN6839,AN6839,NA,NA,NA,NA,NA
AN6840,false,AN6840,AN6840,green,0.2757493,-0.2932901,Target,NA
AN6841,false,AN6841,AN6841,darkturquoise,0.1108661,0.4102952,Target,NA
AN6842,false,AN6842,AN6842,saddlebrown,0.205417,-0.1579938,Target,NA
AN6843,false,AN6843,AN6843,green,0.2217215,-0.1362054,Target,NA
AN6844,false,AN6844,AN6844,saddlebrown,0.5832836,-0.3502937,Target,NA
AN6845,false,AN6845,AN6845,darkgreen,0.06568649,0.1795861,Target,NA
AN6846,false,AN6846,AN6846,brown,0.1012216,0.03711344,Transcription factor,Extebeste et al. 2021
AN6847,false,AN6847,AN6847,darkgreen,0.1754505,0.5050925,Target,NA
AN6848,false,AN6848,AN6848,black,0.037118843,-0.210138375,Target,NA
AN6849,false,AN6849,AN6849,darkgrey,0.3924539,-0.5606222,Transcription factor,Extebeste et al. 2021
AN6850,false,AN6850,AN6850,greenyellow,0.2081667,0.2250028,Target,NA
AN6853,false,AN6853,AN6853,darkorange,0.436196,-0.5472654,Target,NA
AN6854,false,AN6854,AN6854,brown,0.2572155,0.001374448,Target,NA
AN6856,false,AN6856,AN6856,turquoise,0.4744559,-0.3420653,Target,NA
AN6857,false,AN6857,AN6857,blue,0.1831028,0.08503999,Target,NA
AN6858,false,AN6858,AN6858,brown,0.1267096,-0.1149884,Transcription factor,Extebeste et al. 2021
AN6859,false,AN6859,AN6859,darkred,0.7654446,0.8140454,Target,NA
AN6861,false,AN6861,phbB,darkmagenta,0.2599067,0.3593283,Target,NA
AN6862,false,AN6862,AN6862,turquoise,0.7000506,-0.6031083,Target,NA
AN6863,false,AN6863,uncB,darkred,0.6364494,0.9552812,Target,NA
AN6864,false,AN6864,AN6864,greenyellow,0.01919398,0.01282253,Target,NA
AN6865,false,AN6865,bcp1,purple,0.1765104,0.2310546,Target,NA
AN6866,false,AN6866,aroC,cyan,0.1457673,-0.5361952,Target,NA
AN6867,false,AN6867,mdv1,red,0.2579338,-0.3668898,Target,NA
AN6868,false,AN6868,AN6868,blue,0.350166748,0.325161356,Target,NA
AN6869,false,AN6869,AN6869,darkorange,0.001924256,-0.4324965,Target,NA
AN6870,false,AN6870,AN6870,NA,NA,NA,NA,NA
AN6871,false,AN6871,AN6871,NA,NA,NA,NA,NA
AN6872,false,AN6872,AN6872,NA,NA,NA,NA,NA
AN6873,false,AN6873,AN6873,NA,NA,NA,NA,NA
AN6874,false,AN6874,AN6874,turquoise,0.08164733,0.1985107,Target,NA
AN6875,false,AN6875,AN6875,blue,0.515620155,0.633653271,Target,NA
AN6876,false,AN6876,AN6876,blue,0.09009138,-0.03068108,Target,NA
AN6877,false,AN6877,AN6877,blue,0.1494736,0.08242867,Target,NA
AN6878,false,AN6878,AN6878,brown,0.2249794,0.1520219,Target,NA
AN6879,false,AN6879,mch1,greenyellow,0.02866045,0.07376812,Target,NA
AN6880,false,AN6880,AN6880,brown,0.02076524,-0.05070873,Target,NA
AN6881,false,AN6881,AN6881,turquoise,0.3888065,-0.199421,Target,NA
AN6882,false,AN6882,AN6882,NA,NA,NA,NA,NA
AN6883,false,AN6883,AN6883,NA,NA,NA,NA,NA
AN6884,false,AN6884,AN6884,NA,NA,NA,Transcription factor,Extebeste et al. 2021
AN6885,false,AN6885,AN6885,NA,NA,NA,NA,NA
AN6886,false,AN6886,palH,blue,0.305410694,0.160122906,Target,NA
AN6887,false,AN6887,AN6887,darkorange,0.4455233,0.09176213,Target,NA
AN6888,false,AN6888,prtB,darkorange,0.2640757,-0.03376298,Target,NA
AN6889,false,AN6889,AN6889,brown,0.2897671,0.2140802,Transcription factor,Extebeste et al. 2021
AN6890,false,AN6890,AN6890,darkgreen,0.0991992,0.4325037,Target,NA
AN6891,false,AN6891,AN6891,green,0.1959294,0.01704913,Target,NA
AN6892,false,AN6892,ptcA,turquoise,0.315792,-0.2797497,Phosphatase,Son & Osmani 2009
AN6893,false,AN6893,edc3,darkgrey,0.1532471,-0.2053861,Target,NA
AN6894,false,AN6894,cyp9,darkgrey,0.2447824,-0.2776082,Target,NA
AN6895,false,AN6895,AN6895,blue,0.418287694,0.206998701,Target,NA
AN6896,false,AN6896,AN6896,blue,0.1454784,-0.00360112,Target,NA
AN6897,false,AN6897,AN6897,darkgreen,0.01597235,0.4366105,Target,NA
AN6898,false,AN6898,AN6898,darkgrey,0.313805,-0.398715,Target,NA
AN6899,false,AN6899,AN6899,greenyellow,0.03139751,0.2360948,Target,NA
AN6900,false,AN6900,tpiA,turquoise,0.5187054,-0.5075784,Target,NA
AN6901,false,AN6901,mdmB,blue,0.2914605,0.1915661,Target,NA
AN6902,false,AN6902,AN6902,purple,0.1376852,-0.03347465,Target,NA
AN6903,false,AN6903,AN6903,saddlebrown,0.001628346,0.2301939,Target,NA
AN6904,false,AN6904,AN6904,saddlebrown,0.1754087,0.07354461,Target,NA
AN6905,false,AN6905,AN6905,brown,0.2387305,-0.1370768,Target,NA
AN6906,false,AN6906,AN6906,saddlebrown,0.359902,-0.1176778,Target,NA
AN6908,false,AN6908,AN6908,darkgreen,0.2209221,0.5499686,Target,NA
AN6909,false,AN6909,BEST2,blue,0.343703222,0.401619098,Target,NA
AN6910,false,AN6910,AN6910,darkorange,0.112326,-0.1077286,Target,NA
AN6911,false,AN6911,vps16,black,0.055205349,-0.132504384,Target,NA
AN6912,false,AN6912,AN6912,purple,0.3032721,-0.3379588,Target,NA
AN6913,false,AN6913,AN6913,darkgreen,0.2144089,0.3239939,Target,NA
AN6914,false,AN6914,AN6914,red,0.297461,-0.594782,Target,NA
AN6915,false,AN6915,AN6915,red,0.541997,-0.8452807,Target,NA
AN6916,false,AN6916,AN6916,NA,NA,NA,NA,NA
AN6917,false,AN6917,AN6917,steelblue,0.3745993,-0.2763319,Transcription factor,Extebeste et al. 2021
AN6918,false,AN6918,AN6918,cyan,0.3579665,-0.6351487,Target,NA
AN6920,false,AN6920,vps24,cyan,0.07896005,-0.2259842,Target,NA
AN6921,false,AN6921,AN6921,red,0.3868693,-0.7841984,Target,NA
AN6922,false,AN6922,AN6922,green,0.09407713,0.02269563,Target,NA
AN6923,false,AN6923,hxtA,darkgrey,0.04440386,-0.08932237,Target,NA
AN6924,false,AN6924,AN6924,darkorange,0.1107835,-0.2679197,Target,NA
AN6926,false,AN6926,AN6926,NA,NA,NA,NA,NA
AN6927,false,AN6927,wscB,turquoise,0.05346809,0.1347867,Target,NA
AN6928,false,AN6928,AN6928,NA,NA,NA,NA,NA
AN6929,false,AN6929,AN6929,NA,NA,NA,NA,NA
AN6930,false,AN6930,AN6930,NA,NA,NA,NA,NA
AN6931,false,AN6931,AN6931,darkturquoise,0.2838115,0.207925,Target,NA
AN6932,false,AN6932,uapA,darkorange,0.2889866,-0.4084085,Target,NA
AN6933,false,AN6933,maeB,darkturquoise,0.2100318,0.04419247,Target,NA
AN6934,false,AN6934,AN6934,darkmagenta,0.3611513,0.5132744,Target,NA
AN6936,false,AN6936,AN6936,NA,NA,NA,NA,NA
AN6937,false,AN6937,AN6937,NA,NA,NA,NA,NA
AN6940,false,AN6940,AN6940,darkgreen,0.01542847,0.3553443,Target,NA
AN6941,false,AN6941,AN6941,darkmagenta,0.2314744,0.6227809,Target,NA
AN6942,false,AN6942,AN6942,NA,NA,NA,NA,NA
AN6943,false,AN6943,AN6943,NA,NA,NA,NA,NA
AN6944,false,AN6944,AN6944,royalblue,0.03473799,0.4491267,Target,NA
AN6945,false,AN6945,AN6945,NA,NA,NA,NA,NA
AN6946,false,AN6946,AN6946,NA,NA,NA,NA,NA
AN6947,false,AN6947,AN6947,NA,NA,NA,NA,NA
AN6948,false,AN6948,crhE,NA,NA,NA,NA,NA
AN6949,false,AN6949,AN6949,greenyellow,0.0302134,0.03335369,Target,NA
AN6950,false,AN6950,AN6950,darkgrey,0.1451502,-0.1261728,Target,NA
AN6952,false,AN6952,AN6952,royalblue,0.4674172,0.736472,Target,NA
AN6953,false,AN6953,AN6953,NA,NA,NA,NA,NA
AN6954,false,AN6954,AN6954,NA,NA,NA,NA,NA
AN6955,false,AN6955,AN6955,NA,NA,NA,NA,NA
AN6958,false,AN6958,AN6958,NA,NA,NA,NA,NA
AN6960,false,AN6960,AN6960,NA,NA,NA,NA,NA
AN6961,false,AN6961,AN6961,NA,NA,NA,NA,NA
AN6962,false,AN6962,AN6962,NA,NA,NA,NA,NA
AN6963,false,AN6963,AN6963,NA,NA,NA,NA,NA
AN6964,false,AN6964,AN6964,darkgrey,0.4766885,-0.6463994,Target,NA
AN6966,false,AN6966,AN6966,NA,NA,NA,NA,NA
AN6968,false,AN6968,AN6968,steelblue,0.406715,-0.6776301,Target,NA
AN6969,false,AN6969,AN6969,NA,NA,NA,NA,NA
AN6972,false,AN6972,AN6972,NA,NA,NA,NA,NA
AN6973,false,AN6973,AN6973,darkgreen,0.2172762,0.4297111,Target,NA
AN6974,false,AN6974,rabD,cyan,0.08440876,-0.4009624,Target,NA
AN6975,false,AN6975,uvsB,darkgreen,0.114042,0.2977759,Kinase,De Souza et al. 2013 PLoS One
AN6976,false,AN6976,AN6976,green,0.168611,-0.08699998,Target,NA
AN6977,false,AN6977,AN6977,darkorange,0.04095883,-0.1368436,Target,NA
AN6978,false,AN6978,rcc1,darkgreen,0.07305586,0.475171,Target,NA
AN6979,false,AN6979,AN6979,steelblue,0.1274441,-0.1615436,Target,NA
AN6980,false,AN6980,nic96,purple,0.03202581,-0.05185511,Target,NA
AN6982,false,AN6982,ptpA,turquoise,0.3292222,-0.1155681,Phosphatase,Son & Osmani 2009
AN6983,false,AN6983,AN6983,black,0.019549152,-0.22965678,Target,NA
AN6984,false,AN6984,AN6984,darkorange,0.2198231,-0.5828807,Target,NA
AN6985,false,AN6985,AN6985,cyan,0.490978,-0.842747,Target,NA
AN6986,false,AN6986,vnxA,darkgreen,0.4543341,0.7000309,Target,NA
AN6988,false,AN6988,AN6988,red,0.6284498,-0.8120833,Target,NA
AN6992,false,AN6992,AN6992,darkturquoise,0.1532677,-0.03030254,Target,NA
AN6993,false,AN6993,AN6993,saddlebrown,0.3212375,-0.01590482,Target,NA
AN6995,false,AN6995,AN6995,turquoise,0.3513218,-0.2700182,Target,NA
AN6996,false,AN6996,AN6996,turquoise,0.4054718,-0.2465921,Target,NA
AN6997,false,AN6997,AN6997,purple,0.08788809,-0.173681,Target,NA
AN6998,false,AN6998,AN6998,brown,0.2415193,0.008310106,Target,NA
AN6999,false,AN6999,AN6999,cyan,0.4126737,-0.5502246,Target,NA
AN7000,false,AN7000,AN7000,saddlebrown,0.1454849,0.1828986,Target,NA
AN7001,false,AN7001,AN7001,brown,0.2218495,-0.02156449,Target,NA
AN7002,false,AN7002,AN7002,blue,0.553993846,0.368104406,Target,NA
AN7003,false,AN7003,AN7003,green,0.02892777,0.2422968,Target,NA
AN7004,false,AN7004,AN7004,darkred,0.6459767,0.887823,Target,NA
AN7005,false,AN7005,AN7005,blue,0.405845851,0.330650219,Target,NA
AN7006,false,AN7006,AN7006,purple,0.1682512,0.1019011,Target,NA
AN7007,false,AN7007,AN7007,white,0.5409326,0.5909069,Target,NA
AN7008,false,AN7008,hadA,turquoise,0.2672633,-0.05186915,Target,NA
AN7009,false,AN7009,arp6,blue,0.388559818,0.106203708,Target,NA
AN7010,false,AN7010,AN7010,greenyellow,0.2720854,0.2859988,Target,NA
AN7011,false,AN7011,AN7011,darkturquoise,0.2314198,0.009490092,Target,NA
AN7012,false,AN7012,AN7012,green,0.09848059,0.1103751,Transcription factor,Extebeste et al. 2021
AN7013,false,AN7013,AN7013,black,0.025602216,-0.290568446,Target,NA
AN7014,false,AN7014,AN7014,white,0.2378927,0.4418473,Target,NA
AN7015,false,AN7015,AN7015,darkorange,0.1508349,-0.1808587,Target,NA
AN7016,false,AN7016,AN7016,blue,0.319221275,0.299216405,Target,NA
AN7017,false,AN7017,AN7017,green,0.03994527,0.2584192,Target,NA
